Series Name,Series Code,Country Name,Country Code,2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Northern Mariana Islands,MNP,-7.38423028785982,0.810810810810807,2.68096514745308,4.177545691906,3.38345864661653,29.2121212121212,23.1707317073171,-19.3450114242194,-11.1425873465534,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Norway,NOR,0.981434478585356,2.70310947059309,1.03407291353631,1.9695443007939,1.96712843821408,1.07155897720727,2.32329020838249,1.11882847945122,0.745798219243483,-0.717182669244792
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Oman,OMN,2.89460973541192,8.86312225557018,5.22770408145942,1.29225229411081,5.01705799719045,5.04642394571691,0.304057565922449,1.28710391543288,-1.12920645748066,-3.2009359899042
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Pakistan,PAK,2.7484059174005,3.50703342009689,4.39645663349772,4.67470798143725,4.73114747532901,5.52673584474448,5.55427743729406,5.83641749754401,1.14474960525021,-0.935389532589809
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Palau,PLW,6.68368286152288,1.67260259494013,-3.38731639550434,6.29384737719647,7.53906979437211,-0.0833637300741401,-3.28378845489111,-0.107219442458899,-1.89624329159213,-9.73741794310722
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Panama,PAN,11.3136262513672,9.77882751267339,6.90343676919669,5.06661313008863,5.73269026026031,4.95343493687773,5.59132827378306,3.68534434861736,2.97971546082071,-17.9448639999999
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Papua New Guinea,PNG,1.10754362619616,4.65711959686239,3.82494632800675,13.5437706216546,6.57835632304275,5.48957315278187,3.53461081750459,-0.279252284959952,4.48043060824274,-3.50000000000009
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Paraguay,PRY,4.28637120702282,-0.708043112316886,8.29307648940471,5.30123859237025,2.95715173487106,4.26802583314583,4.81007885554041,3.20425034076639,-0.40185510068001,-0.565695446951935
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Peru,PER,6.32719240161117,6.13972470560435,5.85251821084928,2.38215737180541,3.25224477218451,3.95331871520767,2.51883544233135,3.96915687018075,2.2039747486556,-11.1488118768393
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Philippines,PHL,3.85823282747839,6.89695171057481,6.7505313017783,6.3479874825028,6.3483097167198,7.1494567495987,6.93098832586378,6.34148557148761,6.11852566256255,-9.57302987461006
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Poland,POL,4.75763563818002,1.32489630473351,1.12576338579674,3.37858171481973,4.23632684997848,3.14172577829697,4.8306560054433,5.35370335471698,4.74495015589534,-2.5406586820496
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Portugal,PRT,-1.69616478061504,-4.05729360769561,-0.922644674527888,0.792190301875365,1.79204604555983,2.01948539561312,3.5063452848124,2.84932593436179,2.68275992118076,-8.44245642824731
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Puerto Rico,PRI,-0.358510628287519,0.0292751104899338,-0.306826657099961,-1.19036345385329,-1.04944365110551,-1.26300292505279,-2.88595475858821,-4.14747474747475,1.48481463527726,-3.90330519298465
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Qatar,QAT,13.3751764107929,4.73001184360784,5.55604064306607,5.33432329196459,4.75334572438737,3.06419188430156,-1.49760470227838,1.23487220191065,0.688240959581606,-3.55760399909461
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Romania,ROU,1.90606770748846,2.04066513079732,3.77096230437297,3.60872365319838,2.95367403735953,4.70299774749441,7.31944852925453,4.47452377497343,4.18826034117856,-3.93045405715536
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Russian Federation,RUS,4.3000291857941,4.02408615720979,1.75542214909368,0.736267221415574,-1.97271922637542,0.193690071729534,1.82579006355112,2.80724541049418,2.03298273919678,-2.95127389914892
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Rwanda,RWA,7.95840604618591,8.64150016870721,4.71985419565317,6.16716670064956,8.85684435529079,5.97074429808526,3.97628969448469,8.57942454050658,9.46068248236998,-3.35547212198846
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Samoa,WSM,4.10364082470633,-4.08449401325466,-0.34232733585111,0.0521706140324483,4.29688076483583,8.12624935295858,1.04243371916148,-1.23316240720041,4.37982554521874,-2.59260829960374
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,San Marino,SMR,-8.3147735708983,-7.04453441295546,-0.78397212543554,-0.702370500438988,2.29150556129267,2.34440586055425,0.258265466328055,1.54476112853661,2.37470156492515,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Sao Tome and Principe,STP,4.39820201461627,3.14197645952099,4.81479265412412,6.54993495501441,3.91133798862562,4.16476897372846,3.84898091798067,2.94526890871829,2.21085583286091,3.08972555522433
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Saudi Arabia,SAU,9.99684655397263,5.41144490216435,2.69925472255672,3.65248169757899,4.10640887013656,1.67062475765871,-0.74150265286427,2.43411078064224,0.331435728597114,-4.10658341325225
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Senegal,SEN,1.33409107961258,4.00299555090457,2.41238527605579,6.22407443790986,6.36704365066983,6.35606857181878,7.4074861863013,6.20924103389086,4.40240683638351,1.49976342727345
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Serbia,SRB,2.0362766886403,-0.68154236933475,2.89263673355808,-1.58951031990257,1.80605926509682,3.33858676542988,2.10116384741241,4.4951212927627,4.33173490608283,-0.94459651550703
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Seychelles,SYC,7.88727959697732,1.26082883408726,6.01807682463131,4.50478524378195,4.93738561888499,4.56262327793877,4.73836088608091,1.77118346744531,1.1910057381789,-10.7709214792022
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Sierra Leone,SLE,6.31504503637646,15.1817690830225,20.7157682858728,4.55677236615293,-20.5987707154032,6.05547402877262,4.19261007429208,3.46460213996657,5.25424120251536,-1.96894782045837
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Singapore,SGP,6.33787081384082,4.46160895101333,4.83729864576097,3.93800272866056,2.98852067557713,3.32903445814925,4.52037947555507,3.49746960110137,1.34521748573569,-5.39102140610559
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Sint Maarten (Dutch part),SXM,4.60000299641928,1.39054666984961,1.30672788274767,1.5803846377317,0.400000000000006,0.499999999999986,-5.80000000000001,-6.59999999999987,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Slovak Republic,SVK,2.63739842788652,1.35822680585574,0.654765293802129,2.72437381743123,5.21564980342959,1.93168080366164,2.98018707320405,3.79441055314645,2.60536932770232,-4.35875380792719
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Slovenia,SVN,0.861327732719303,-2.63943875676689,-1.02928277204056,2.76815883065036,2.21008160650594,3.19185251782498,4.81538063231366,4.4225215682918,3.25053133558204,-4.22926138908075
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Solomon Islands,SLB,7.27204690033678,1.86046511627906,5.3310502283105,1.05126259889454,1.41570141570142,5.87986463620982,5.34358769476628,3.94424954963497,1.20404998631763,-4.31726002703921
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Somalia,SOM,..,..,..,7.50710003887016,14.895301418612,8.39934578091814,2.59256022341189,7.67887980204993,8.08144002189277,2.44021097265804
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,South Africa,ZAF,3.16855627858818,2.39623238465745,2.48546800826588,1.41382645223793,1.32186223678229,0.664552307858116,1.15794695181735,1.48761737271568,0.113053696742199,-6.43197482605483
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,South Sudan,SSD,-4.64031673600859,-46.0821223743007,13.1297311406943,3.37364847715736,-10.7933646271143,..,..,..,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Spain,ESP,-0.81437345515107,-2.95944130173555,-1.43539425919327,1.38390794267029,3.83517266033846,3.03130132981933,2.97364119053731,2.28878567617447,2.08519142117105,-10.8228864939664
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Sri Lanka,LKA,8.40473302101104,9.14457224642567,3.39573264983426,4.96070059169729,5.00768330472783,4.48663453096836,3.5781696792194,3.27200047854103,2.25517652855038,-3.5690761372374
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,St. Kitts and Nevis,KNA,1.82843530195431,-2.22801230701,5.38369073404171,6.28480423542324,1.03370422492432,13.394861311528,0.899999116287702,2.6999994657438,4.79999952242969,-14.3999965497237
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,St. Lucia,LCA,5.48341133345708,-0.199851740436472,-3.17437760445316,1.75866590118241,-1.36048466199094,3.6463151711385,3.50175264647056,2.92642088454855,-0.063943687373154,-20.3736417898159
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,St. Vincent and the Grenadines,VCT,-0.421116875190719,1.37901446432949,1.83785744513634,1.21104185218167,1.33145639040413,1.89858763602686,0.999772778913879,2.15973003374579,0.534023342876026,-3.25283390832922
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Sudan,SDN,-3.21353209253371,-17.0046884048945,1.95514463302422,4.66137954229873,1.91017689052751,3.46764218409288,0.70925628476644,-2.6809305497999,-2.17825104530091,-3.62980562615675
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Suriname,SUR,5.84936767173009,2.69034974668847,2.9334416518612,0.255503031645475,-3.41109601307089,-4.91578646874108,1.56719106520956,4.94827076559268,1.09846777827852,-15.9079511896139
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Sweden,SWE,3.1953332348894,-0.588304568990736,1.187775715906,2.65779827531642,4.48928158790491,2.07059315052096,2.56792452526476,1.95002284569983,1.98619587380391,-2.94812787928382
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Switzerland,CHE,1.92044598533703,1.21719365684089,1.82166779082581,2.44684515688446,1.65776871127174,2.04518646926613,1.58481961645738,2.91690509826611,1.21099220711962,-2.39282604159746
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Syrian Arab Republic,SYR,2.8500028435797,-26.3390170772532,-26.3000876615061,-10.310339909053,-3.18728129711911,-5.63043804992256,-0.727486723592449,1.47576647550751,3.74777538743783,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Tajikistan,TJK,7.40000059956709,7.49999946321525,7.39999974700379,6.70000069016253,5.99999926409104,6.89999961998744,7.100001403137,7.59999938722835,7.39999963813631,4.49999951669761
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Tanzania,TZA,7.67215543499384,4.50015355982126,6.78158560065316,6.73246186832483,6.16062877406682,6.86711619644551,6.78568011405198,5.44496760087571,5.79999997709915,1.99634350627701
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Thailand,THA,0.840132083053334,7.24279620249642,2.68749556320556,0.984468863619426,3.13404724911635,3.43515771692182,4.1776810321001,4.18958549566707,2.26643367175595,-6.09898384267129
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Timor-Leste,TLS,5.95604732776135,4.85336450127507,3.06826452932079,4.51203965442753,2.76107911021018,3.38530654893876,-3.07109976075395,-0.687542477354754,19.5358102438791,10.37185523562
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Togo,TGO,6.39819905306554,6.54350702926607,6.11234307664826,5.92058857323032,5.74286845286585,5.55907930535146,4.34774823822544,4.97621309973984,5.45992144835783,1.75282496719069
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Tonga,TON,6.81827614447295,0.823102717964815,0.312307909294702,2.01870046039205,1.17188825589601,6.57100050107448,3.32243254438831,0.300009403851803,0.734030017207445,0.654698595700353
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Trinidad and Tobago,TTO,-0.294354409043763,1.26996436520241,2.2290748047658,-0.912544968808234,1.48378103427828,-5.60181813910879,-2.98734019720676,0.0660497745971185,-1.24642733552926,-7.85393994847536
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Tunisia,TUN,-1.66418908493985,3.91327586923779,2.14306441994192,2.70660856640758,1.00018078425357,1.11742585685852,2.24420096790901,2.51090707193929,1.40197667646078,-9.18237259399903
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Turkey,TUR,11.2001105833504,4.78849271108008,8.48581699653026,4.9397151613658,6.08448690443663,3.32308420845746,7.50199748917491,2.97988523467896,0.889585160591679,1.79355139618684
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Turkmenistan,TKM,14.6999999278723,11.0999999615545,10.200000101399,10.2999999705459,6.49999990951666,6.1999999664301,6.50000004682975,6.19999994137119,6.3,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Turks and Caicos Islands,TCA,..,-0.97229935533214,1.07088049554034,8.71129580824214,11.3148293929929,7.25118627570257,-2.490222604148,5.61095461704357,5.32455729668722,-26.7828754013661
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Tuvalu,TUV,7.51595420581728,-3.83574882108887,4.57682370419997,1.34801268229315,9.14289393283154,3.03472315323769,4.09401771680183,2.49999999999999,9.75609756097562,4.40000000000001
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Uganda,UGA,9.39165549288361,3.83745560594542,3.58690582632293,5.10630732429082,5.18785986254728,4.78100029144677,3.13140551785879,6.30392378090806,6.43874503365606,2.9513064215777
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Ukraine,UKR,5.44528081314668,0.152314965112083,0.045439093794883,-10.0788949842281,-9.77298721103519,2.4409819445784,2.35997228099491,3.4883623420827,3.19950386231294,-4.00000610071135
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,United Arab Emirates,ARE,6.92850859932253,4.48379198460323,5.05307785501631,4.41008525984844,5.06033486435939,2.98421609131721,2.37355105709227,1.18985564163665,3.41153868634566,-6.13450080253007
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,United Kingdom,GBR,1.4575633909042,1.46988752075868,1.8900183424514,2.99116481375781,2.62259667901294,2.26346353784494,2.13445309331686,1.65092549602133,1.67194419724758,-9.39616000598907
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,United States,USA,1.55083550470843,2.24954585238848,1.84208107064158,2.52597344637341,3.0755146497898,1.71142677366849,2.33267939548638,2.99646435222829,2.16117651518969,-3.40459157333871
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Uruguay,URY,5.16213302935691,3.5381787065877,4.6375386412851,3.23879121744656,0.370741265001499,1.68979816429228,1.62775397322494,0.477907183899063,0.350447153086122,-5.85872124345026
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Uzbekistan,UZB,7.52513989422977,7.10244488706955,7.29655036964023,6.87383844082959,7.21877350826054,5.93215079992144,4.39527463345708,5.35499688821734,5.7096322218392,1.71477057564864
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Vanuatu,VUT,3.13787408576978,1.01002991377794,0.4686084593408,3.1262462504118,0.37157845181251,4.68867782300617,6.31560419866872,2.90023027256446,3.91253473745795,-6.81399113238088
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Venezuela, RB",VEN,4.17642535923927,5.62595697508641,1.34309403607476,-3.89438647450662,..,..,..,..,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Vietnam,VNM,6.24030274887527,5.2473671560487,5.42188299130713,5.98365463697851,6.67928878891428,6.21081166789992,6.8122456596398,7.07578861674985,7.0174348821878,2.9058355842084
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Virgin Islands (U.S.),VIR,-8.20424555364315,-14.8125,-6.28515529469308,-1.77453027139875,-0.425079702444208,1.6008537886873,-0.735294117647058,1.58730158730158,2.21354166666667,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,West Bank and Gaza,PSE,9.60080848913594,6.09645656326154,4.69856986552234,-0.157866650855297,3.72129967114788,8.86461881995935,1.41936756294787,1.22707737782703,1.36268746558062,-11.4574515130457
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Yemen, Rep.",YEM,-12.7148230174988,2.3928856820532,4.82341498124977,-0.188573712158529,-27.9945462536875,-9.37512381761694,-5.07179563883867,0.75244741049714,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Zambia,ZMB,5.56460233670752,7.59759321053191,5.05723173979734,4.69799236252986,2.92037511217961,3.77667914626731,3.50433609558682,4.03449389667165,1.44130602603785,-2.78505506545167
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Zimbabwe,ZWE,14.1939129572162,16.6654287684679,1.98949276207208,2.37692932698003,1.77987270340299,0.755869250930601,4.70949217898975,4.82421053956361,-6.14423631439116,-6.24874822378281
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,European Union,EUU,1.85781477947667,-0.706684840023271,-0.0319303879683446,1.57572887999153,2.31079698831289,2.00831914309254,2.8136677326073,2.06558235915733,1.81694071519006,-5.95562768447503
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Latin America & Caribbean,LCN,4.4451963364417,2.50614940726909,2.87580792777868,1.36547680004814,0.544536345334137,-0.152699274074905,1.87589603981802,1.62537578829043,0.797500501372667,-6.72242728622075
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Latin America & Caribbean (excluding high income),LAC,4.54864063419167,2.45119228953361,2.91130165010263,1.3953603259115,0.475019487765408,-0.232559819354307,2.0531699509815,1.65484388954332,0.787154649957955,-6.78442876037036
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Latin America & the Caribbean (IDA & IBRD countries),TLA,4.62888768228042,2.58102394379385,2.98307186553029,1.4287950651525,0.501629067732139,-0.151234154795034,1.98443935926034,1.72945510415275,0.80040525737941,-6.65871939280149
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Middle East & North Africa,MEA,3.94181757783534,3.46222139115405,2.74432050512587,2.93910834831246,2.39252278037627,4.58401241338488,1.65919844585569,1.47567706904941,1.16101939004506,-3.98774252432908
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,North America,NAC,1.67458389687137,2.20747288929077,1.88012579264185,2.55125484142013,2.88059584433933,1.6548181412017,2.38833208138247,2.97807850490454,2.13854121090904,-3.54858660544932
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,South Asia,SAS,5.09903338211267,5.47435443513461,6.01577938861124,6.89691308508841,7.36869834770467,7.67146359574184,6.6048510419313,6.44430592137985,4.04155959933803,-5.70618964938109
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,World,WLD,3.3397307370777,2.67305973645253,2.8448544186072,3.11786320871119,3.168372975735,2.82511802669165,3.39442342651519,3.2696726971847,2.60087776956794,-3.29349659895067
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,East Asia & Pacific,EAS,5.47267351518053,5.1801091305049,5.24344010387874,4.7514195900896,4.70980204660421,4.65861690439917,5.04825506555564,4.73026527339759,4.06404875788031,-0.133318686536555
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Arab World,ARB,3.80677750979666,5.04188967599504,2.96504944684486,2.55793697080094,3.00227567032107,3.20003366601181,0.929186997414092,2.39775322151057,2.05038751157234,-5.28184428753164
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Africa Eastern and Southern,AFE,4.01418331544316,1.97265170173246,4.30836981578138,3.98675439778712,2.92559080164519,2.01939062836405,2.54229793216005,2.47527173582702,2.07789785482258,-2.9391855811122
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Africa Western and Central,AFW,4.84835099224101,5.1429642611011,6.10424072497133,5.92734988379846,2.74593662612487,0.127594842940539,2.31804152943607,2.95223031342169,3.19033646943127,-0.884980919459011
Access to electricity (% of population),EG.ELC.ACCS.ZS,Afghanistan,AFG,43.2220189082037,69.1,68.9829406738281,89.5,71.5,97.7,97.7,98.7156219482422,97.7,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Albania,ALB,100,99.9,100,99.95,99.98,99.89,99.89,100,100,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Algeria,DZA,98.8479919433594,98.7646604654583,98.9772567749023,99.0740356445313,99.1868896484375,99.4028701782227,99.6151351928711,99.6419219970703,99.5,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Andorra,AND,100,100,100,100,100,100,100,100,100,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Angola,AGO,34.6,37.1010246276855,38.2489929199219,32,42,41.7973785400391,43.0016098022461,45.29,45.6703147888184,..
